"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Qty","Variant Grams","Image Src"
"the-o-trim-bikini-top","The o - trim bikini top","<p>Meet Soleil, a collection of core pieces that will be a staple to your wardrobe that you can rewear and restyle all season. Drawing inspiration from the amalfi coast and summer days spent under the sun… she’s limited to make sure you’re one of a kind.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Fully adjustable neck strap</span></li> <li>Halter top o-trim design </li> <li><span style=""text-align: right;"">Pair with our matching o-trim bikini bottoms</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 6<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","20, Soleil, SWIM","TRUE","Size","4","Color","white","THEOTRIMBIKINITOP-WHITE-4","24.00","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-01-45-31_jpg.jpg?v=1754707906"
"the-o-trim-bikini-top","","","","","","TRUE","Size","6","Color","white","THEOTRIMBIKINITOP-WHITE-6","24.00","0","0",""
"the-o-trim-bikini-top","","","","","","TRUE","Size","8","Color","white","THEOTRIMBIKINITOP-WHITE-8","24.00","5","0",""
"the-o-trim-bikini-top","","","","","","TRUE","Size","10","Color","white","THEOTRIMBIKINITOP-WHITE-10","24.00","10","0",""
"the-o-trim-bikini-top","","","","","","TRUE","Size","12","Color","white","THEOTRIMBIKINITOP-WHITE-12","24.00","6","0",""
"the-o-trim-bikini-top","","","","","","TRUE","Size","14","Color","white","THEOTRIMBIKINITOP-WHITE-14","24.00","5","0",""
"the-perla-mini-black","The perla mini","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>Mini dress silhouette</li> <li>Structured bodice</li> <li>Adjustable lace-up back detail</li> <li>Discreet side zip closure</li> <li>Pearl detailing</li> <li>Embellished by hand</li> </ul> <p>Mary is 5’4 and wears size xs</p>","Koko Bay","Dresses","Christmas, Dresses, solstice","TRUE","Size","XS (4-6)","Color","velvet","THEPERLAMINIBLACK-VELVET-XS46","65.00","22","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0655.jpg?v=1765888247"
"the-perla-mini-black","","","","","","TRUE","Size","S (6-8)","Color","velvet","THEPERLAMINIBLACK-VELVET-S68","65.00","21","0",""
"the-perla-mini-black","","","","","","TRUE","Size","M (8-10)","Color","velvet","THEPERLAMINIBLACK-VELVET-M810","65.00","29","0",""
"the-perla-mini-black","","","","","","TRUE","Size","L (10-12)","Color","velvet","THEPERLAMINIBLACK-VELVET-L1012","65.00","12","0",""
"the-perla-mini-black","","","","","","TRUE","Size","XL (12-14)","Color","velvet","THEPERLAMINIBLACK-VELVET-XL1214","65.00","4","0",""
"the-printed-cowl-top","The printed cowl top","<meta charset=""UTF-8""> <p>Meet our newest limited drop. A limited drop of premium fabrics and ultra flattering shapes, all perfect for those occasions that need that little bit of extra glam. The perfect blend of elegance and sparkle, with show stopping pieces you can mix and match that you’ll be reaching for over and over again.</p> <p> </p> <ul> <li>Please note this is a unique design so print may vary from piece to piece</li> <li>This is an exclusive limited drop that won’t be restocking</li> <li>Adjustable straps</li> <li>Shell trim detail </li> <li>Backless design </li> <li>Pair with our matching mini skirt </li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p class=""p1""><span>Freya is 5’6 and wears a size 6</span></p>","Koko Bay","Top","Sets, Tops","TRUE","Size","4","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-4","32.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D011583F-2477-429E-A7C2-384F99D821B4.jpg?v=1755799127"
"the-printed-cowl-top","","","","","","TRUE","Size","6","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-6","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","8","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-8","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","10","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-10","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","12","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-12","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","14","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-14","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","16","Color","khaki","THEPRINTEDCOWLTOP-KHAKI-16","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","4","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-4","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","6","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-6","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","8","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-8","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","10","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-10","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","12","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-12","32.00","0","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","14","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-14","32.00","3","0",""
"the-printed-cowl-top","","","","","","TRUE","Size","16","Color","apricot","THEPRINTEDCOWLTOP-APRICOT-16","32.00","0","0",""
"the-printed-mini-skirt","The printed mini skirt","<meta charset=""UTF-8""> <p>Meet our newest limited drop. A limited drop of premium fabrics and ultra flattering shapes, all perfect for those occasions that need that little bit of extra glam. The perfect blend of elegance and sparkle, with show stopping pieces you can mix and match that you’ll be reaching for over and over again.</p> <p> </p> <ul> <li>Please note this is a unique design so print may vary from piece to piece</li> <li>This is an exclusive limited drop that won’t be restocking</li> <li>Micro skirt style - can be worn at different waist height</li> <li>Pair with our matching cowl top  </li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p class=""p1""><span>Freya is 5’6 and wears a size 6</span></p>","Koko Bay","skirt","Sets, Skirts","TRUE","Size","4","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-4","28.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/697AD071-9F06-41BF-8576-A39F931ED532.jpg?v=1755799127"
"the-printed-mini-skirt","","","","","","TRUE","Size","6","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-6","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","8","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-8","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","10","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-10","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","12","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-12","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","14","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-14","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","16","Color","khaki","THEPRINTEDMINISKIRT-KHAKI-16","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","4","Color","orange","THEPRINTEDMINISKIRT-ORANGE-4","28.00","2","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","6","Color","orange","THEPRINTEDMINISKIRT-ORANGE-6","28.00","3","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","8","Color","orange","THEPRINTEDMINISKIRT-ORANGE-8","28.00","1","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","10","Color","orange","THEPRINTEDMINISKIRT-ORANGE-10","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","12","Color","orange","THEPRINTEDMINISKIRT-ORANGE-12","28.00","0","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","14","Color","orange","THEPRINTEDMINISKIRT-ORANGE-14","28.00","1","0",""
"the-printed-mini-skirt","","","","","","TRUE","Size","16","Color","orange","THEPRINTEDMINISKIRT-ORANGE-16","28.00","0","0",""
"the-rosette-capri","The roselle lace capri","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>Premium lace fabric</li> <li>Soft body contouring feel</li> <li>Fold over waist panel for extra coverage</li> <li>Designed to sculpt and flatter</li> <li>Statement side tassel</li> <li>Styled with our matching Roselle top<br> </li> </ul> <p>Mary is 5’4 and wears size XS</p>","Koko Bay","Capri","Dresses, solstice","TRUE","Size","XS (4-6)","Color","plum","THEROSETTECAPRI-PLUM-XS46","25.00","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0510_c14873de-cdb7-4785-af5c-10b15ba0c114.jpg?v=1765887969"
"the-rosette-capri","","","","","","TRUE","Size","S (6-8)","Color","plum","THEROSETTECAPRI-PLUM-S68","25.00","0","0",""
"the-rosette-capri","","","","","","TRUE","Size","M (8-10)","Color","plum","THEROSETTECAPRI-PLUM-M810","25.00","0","0",""
"the-rosette-capri","","","","","","TRUE","Size","L (10-12)","Color","plum","THEROSETTECAPRI-PLUM-L1012","25.00","5","0",""
"the-rosette-capri","","","","","","TRUE","Size","XL (12-14)","Color","plum","THEROSETTECAPRI-PLUM-XL1214","25.00","4","0",""
"the-rosette-top","The roselle lace top","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>Premium lace fabric</li> <li>Soft body contouring feel</li> <li>Double layered for coverage</li> <li>Designed to sculpt and flatter</li> <li>Statement side tassel</li> <li>Styled with our matching Roselle top<br> </li> </ul> <p>Mary is 5’4 and wears size XS</p>","Koko Bay","Top","Dresses, solstice","TRUE","Size","XS (4-6)","Color","plum","THEROSETTETOP-PLUM-XS46","30.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216"
"the-rosette-top","","","","","","TRUE","Size","S (6-8)","Color","plum","THEROSETTETOP-PLUM-S68","30.00","0","0",""
"the-rosette-top","","","","","","TRUE","Size","M (8-10)","Color","plum","THEROSETTETOP-PLUM-M810","30.00","3","0",""
"the-rosette-top","","","","","","TRUE","Size","L (10-12)","Color","plum","THEROSETTETOP-PLUM-L1012","30.00","7","0",""
"the-rosette-top","","","","","","TRUE","Size","XL (12-14)","Color","plum","THEROSETTETOP-PLUM-XL1214","30.00","4","0",""
"the-rosette-split-sleeve-top","The rosette split sleeve top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>Twist front detail </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, Co ords, Tops","TRUE","Size","4","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-4","26.00","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978"
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","6","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-6","26.00","11","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","8","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-8","26.00","8","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","10","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-10","26.00","8","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","12","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-12","26.00","1","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","14","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-14","26.00","2","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","16","Color","chocolate","THEROSETTESPLITSLEEVETOP-CHOCOLATE-16","26.00","2","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","4","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-4","26.00","1","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","6","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-6","26.00","10","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","8","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-8","26.00","0","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","10","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-10","26.00","4","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","12","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-12","26.00","4","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","14","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-14","26.00","0","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","16","Color","white","THEROSETTESPLITSLEEVETOP-WHITE-16","26.00","0","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","4","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-4","26.00","0","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","6","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-6","26.00","7","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","8","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-8","26.00","2","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","10","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-10","26.00","-1","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","12","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-12","26.00","0","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","14","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-14","26.00","2","0",""
"the-rosette-split-sleeve-top","","","","","","TRUE","Size","16","Color","black","THEROSETTESPLITSLEEVETOP-BLACK-16","26.00","1","0",""
"the-ruched-leather-mini-skirt","The ruched leather mini skirt","<p>The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>Can be worn at desired length - mini or slightly longer by pulling it down/up</li> <li>Vegan faux leather</li> <li>Super stretchy, premium fabric - slip on style</li> <li>Styled with our matching high neck top</li> </ul> <p>Model wears size 6 - height 5'4</p> <p><span>Skirt approx. length when not ruched = 45cm from top to bottom (based on size 6)</span></p>","Koko Bay","Dresses","40, Christmas, Leather, Sets, Skirts","TRUE","Size","4","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-4","20.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359"
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","6","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-6","20.00","0","0",""
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","8","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-8","20.00","0","0",""
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","10","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-10","20.00","1","0",""
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","12","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-12","20.00","0","0",""
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","14","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-14","20.00","0","0",""
"the-ruched-leather-mini-skirt","","","","","","TRUE","Size","16","Color","black","THERUCHEDLEATHERMINISKIRT-BLACK-16","20.00","1","0",""
"the-ruched-leather-mini-skirt-stone","The ruched leather mini skirt","<p>The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>Can be worn at desired length - mini or slightly longer by pulling it down/up</li> <li>Vegan faux leather</li> <li>Super stretchy, premium fabric - slip on style</li> <li>Styled with our matching high neck top</li> </ul> <p>Model wears size 6 - height 5'5</p> <p><span>Skirt approx. length when not ruched = 45cm from top to bottom (based off size 6)</span></p>","Koko Bay","Dresses","40, Christmas, Leather, Sets, Skirts","TRUE","Size","4","Color","2","THERUCHEDLEATHERMINISKIRTSTONE-2-4","20.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304"
"the-ruched-leather-mini-skirt-stone","","","","","","TRUE","Size","6","Color","2","THERUCHEDLEATHERMINISKIRTSTONE-2-6","20.00","-1","0",""
